Country,iso3c,Year,GDP
Sub-Saharan Africa (IDA & IBRD countries),TSS,1976,164696377128.595
Sub-Saharan Africa (IDA & IBRD countries),TSS,1980,299137402796.249
Sub-Saharan Africa (IDA & IBRD countries),TSS,1984,301810117767.905
Sub-Saharan Africa (IDA & IBRD countries),TSS,1988,318192929825.367
Sub-Saharan Africa (IDA & IBRD countries),TSS,1992,365097132484.535
Sub-Saharan Africa (IDA & IBRD countries),TSS,1996,536614383851.106
Sub-Saharan Africa (IDA & IBRD countries),TSS,2000,428318893884.446
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,700138145283.163
Sub-Saharan Africa (IDA & IBRD countries),TSS,2008,1288561561101.97
Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,1701125321406.29
Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,1528989342276.6
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,1730702407679.05
Trinidad and Tobago,TTO,1960,535673252.483535
Trinidad and Tobago,TTO,1964,711897520.256199
Trinidad and Tobago,TTO,1968,758899950
Trinidad and Tobago,TTO,1972,1083391757.89486
Trinidad and Tobago,TTO,1976,2500424955.23006
Trinidad and Tobago,TTO,1980,6235833333.33333
Trinidad and Tobago,TTO,1984,7757083333.33333
Trinidad and Tobago,TTO,1988,4496910569.10569
Trinidad and Tobago,TTO,1992,5439552941.17647
Trinidad and Tobago,TTO,1996,5759570336.11287
Trinidad and Tobago,TTO,2000,8154342116.10311
Trinidad and Tobago,TTO,2004,13280291989.5755
Trinidad and Tobago,TTO,2008,27871587349.5413
Trinidad and Tobago,TTO,2012,27147349937.4689
Trinidad and Tobago,TTO,2016,23624333663.6693
Trinidad and Tobago,TTO,2020,20991339706.5613
Tunisia,TUN,1964,1025866792.15686
Tunisia,TUN,1968,1214666666.66667
Tunisia,TUN,1972,2237556148.51085
Tunisia,TUN,1976,4508191942.16081
Tunisia,TUN,1980,8744134354.16152
Tunisia,TUN,1984,8254541194.82566
Tunisia,TUN,1988,10096245762.4352
Tunisia,TUN,1992,15496708060.4184
Tunisia,TUN,1996,19587161806.7655
Tunisia,TUN,2000,21473528160.7782
Tunisia,TUN,2004,31183885241.4396
Tunisia,TUN,2008,44859439902.2191
Tunisia,TUN,2012,47311401812.6733
Tunisia,TUN,2016,44360072680.4476
Tunisia,TUN,2020,42491780918.361
Turkiye,TUR,1960,7566666666.66667
Turkiye,TUR,1964,11177777777.7778
Turkiye,TUR,1968,17500000000
Turkiye,TUR,1972,20650000000
Turkiye,TUR,1976,51450000000
Turkiye,TUR,1980,68823684210.5263
Turkiye,TUR,1984,59937602179.8365
Turkiye,TUR,1988,90875175808.7201
Turkiye,TUR,1992,159104772991.851
Turkiye,TUR,1996,181464408820.097
Turkiye,TUR,2000,274294623164.043
Turkiye,TUR,2004,408865430220.331
Turkiye,TUR,2008,770449132861.373
Turkiye,TUR,2012,880555885492.269
Turkiye,TUR,2016,869682881593.041
Turkiye,TUR,2020,720338490327.248
Tuvalu,TUV,1972,2968457.94392523
Tuvalu,TUV,1976,3919072.22992563
Tuvalu,TUV,1980,4206128.13370474
Tuvalu,TUV,1984,4481977.90255389
Tuvalu,TUV,1988,7011059.37136204
Tuvalu,TUV,1992,10535028.1423687
Tuvalu,TUV,1996,13338597.3300737
Tuvalu,TUV,2000,15073975.5349377
Tuvalu,TUV,2004,22798274.9795551
Tuvalu,TUV,2008,31874434.857882
Tuvalu,TUV,2012,39345579.4723758
Tuvalu,TUV,2016,41629064.2232388
Tuvalu,TUV,2020,51746594.3148543
Tanzania,TZA,1960,2651729807.38808
Tanzania,TZA,1964,3748840925.06363
Tanzania,TZA,1968,4895251824.05927
Tanzania,TZA,1972,3472787266.0964
Tanzania,TZA,1976,6472511987.84735
Tanzania,TZA,1980,11409228086.7463
Tanzania,TZA,1984,12906635133.1557
Tanzania,TZA,1988,7406614407.46127
Tanzania,TZA,1992,6681997469.31292
Tanzania,TZA,1996,9433528150.36609
Tanzania,TZA,2000,13371767081.7428
Tanzania,TZA,2004,16673062473.3981
Tanzania,TZA,2008,27947821397.9272
Tanzania,TZA,2012,39650394362.9287
Tanzania,TZA,2016,49774409374.4538
Tanzania,TZA,2020,66068737786.063904
Uganda,UGA,1960,423145605.043164
Uganda,UGA,1964,589247687.30035
Uganda,UGA,1968,1037379252.41495
Uganda,UGA,1972,1490970180.59639
Uganda,UGA,1976,2447300000
Uganda,UGA,1980,1244610000
Uganda,UGA,1984,3615647477.05434
Uganda,UGA,1988,6508931651.66667
Uganda,UGA,1992,2857457761.90922
Uganda,UGA,1996,6044585326.938
Uganda,UGA,2000,6193246837.09687
Uganda,UGA,2004,7939487547.77384
Uganda,UGA,2008,14440404132.2047
Uganda,UGA,2012,27305915910.7877
Uganda,UGA,2016,29203988696.2626
Uganda,UGA,2020,37600368239.8824
Ukraine,UKR,1988,74703517902.6642
Ukraine,UKR,1992,73945908383.7046
Ukraine,UKR,1996,44558831005.0621
Ukraine,UKR,2000,32375083934.8241
Ukraine,UKR,2004,67220154164.3166
Ukraine,UKR,2008,188110390659.515
Ukraine,UKR,2012,182591753827.949
Ukraine,UKR,2016,93355869403.9223
Ukraine,UKR,2020,156617722013.342
Upper middle income,UMC,1960,168329970631.622
Upper middle income,UMC,1964,210919117385.739
Upper middle income,UMC,1968,278984900816.044
Upper middle income,UMC,1972,429719753972.822
Upper middle income,UMC,1976,874011417136.671
Upper middle income,UMC,1980,1472227010990.29
Upper middle income,UMC,1984,1615677294855.84
Upper middle income,UMC,1988,1866348670451.72
Upper middle income,UMC,1992,2497070011377.21
Upper middle income,UMC,1996,3900677696378.77
Upper middle income,UMC,2000,4367159322540.17
Upper middle income,UMC,2004,5798794236900.74
Upper middle income,UMC,2008,12099999897694.4
Upper middle income,UMC,2012,18760474208603.3
Upper middle income,UMC,2016,20063502656403.5
Upper middle income,UMC,2020,23214223345858.7
Uruguay,URY,1960,1242289239.20493
Uruguay,URY,1964,1975701816.46615
Uruguay,URY,1968,1593674184.56285
Uruguay,URY,1972,2189418688.80408
Uruguay,URY,1976,3667161241.48372
Uruguay,URY,1980,10163020115.7344
Uruguay,URY,1984,4850238549.61832
Uruguay,URY,1988,8213538368.84635
Uruguay,URY,1992,12878148790.7348
Uruguay,URY,1996,20515458113.5857
Uruguay,URY,2000,22823270892.1094
Uruguay,URY,2004,13686329890.1191
Uruguay,URY,2008,31119602538.8322
Uruguay,URY,2012,54232266358.7811
Uruguay,URY,2016,57480787465.2716
Uruguay,URY,2020,53559359261.826
United States,USA,1960,542390475099.326
United States,USA,1964,685631590686.501
United States,USA,1968,941639100803.844
United States,USA,1972,1279110000000
United States,USA,1976,1873412000000
United States,USA,1980,2857307000000
United States,USA,1984,4037613000000
United States,USA,1988,5236438000000
United States,USA,1992,6520327000000
United States,USA,1996,8073122000000
United States,USA,2000,10250952000000
United States,USA,2004,12217196000000
United States,USA,2008,14769862000000
United States,USA,2012,16253970000000
United States,USA,2016,18804913000000
United States,USA,2020,21354105000000
Uzbekistan,UZB,1988,10722799639.3121
Uzbekistan,UZB,1992,12953801760.2414
Uzbekistan,UZB,1996,13948892215.5689
Uzbekistan,UZB,2000,13760513969.314
Uzbekistan,UZB,2004,12030023547.8807
Uzbekistan,UZB,2008,29549438883.8338
Uzbekistan,UZB,2012,67517349212.0609
Uzbekistan,UZB,2016,86138288644.171
Uzbekistan,UZB,2020,66443265418.3086
St. Vincent and the Grenadines,VCT,1960,13066634.0000817
St. Vincent and the Grenadines,VCT,1964,14758296.4375922
St. Vincent and the Grenadines,VCT,1968,15350000
St. Vincent and the Grenadines,VCT,1972,27585804.8653032
St. Vincent and the Grenadines,VCT,1976,32792844.6829448
St. Vincent and the Grenadines,VCT,1980,82340339.6296296
St. Vincent and the Grenadines,VCT,1984,135024987.777778
St. Vincent and the Grenadines,VCT,1988,200726712.592593
St. Vincent and the Grenadines,VCT,1992,277955555.555556
St. Vincent and the Grenadines,VCT,1996,331488888.888889
St. Vincent and the Grenadines,VCT,2000,427946037.037037
St. Vincent and the Grenadines,VCT,2004,549900185.185185
St. Vincent and the Grenadines,VCT,2008,732663259.259259
St. Vincent and the Grenadines,VCT,2012,730032592.592593
St. Vincent and the Grenadines,VCT,2016,814303703.703704
St. Vincent and the Grenadines,VCT,2020,864566666.666667
"Venezuela, RB",VEN,1960,7663938303.07172
"Venezuela, RB",VEN,1964,8192413793.10345
"Venezuela, RB",VEN,1968,10034444444.4444
"Venezuela, RB",VEN,1972,13977727272.7273
"Venezuela, RB",VEN,1976,31419534883.7209
"Venezuela, RB",VEN,1980,59116511627.907
"Venezuela, RB",VEN,1984,59867743467.9335
"Venezuela, RB",VEN,1988,60226413793.1034
"Venezuela, RB",VEN,1992,60416519620.0849
"Venezuela, RB",VEN,1996,70543211119.099
"Venezuela, RB",VEN,2000,117146466002.661
"Venezuela, RB",VEN,2004,112451400424.964
"Venezuela, RB",VEN,2008,315953388510.678
"Venezuela, RB",VEN,2012,381286237847.667
Virgin Islands (U.S.),VIR,2004,3797000000
Virgin Islands (U.S.),VIR,2008,4244000000
Virgin Islands (U.S.),VIR,2012,4089000000
Virgin Islands (U.S.),VIR,2016,3798000000
Virgin Islands (U.S.),VIR,2020,4229000000
Viet Nam,VNM,1988,25423812648.5941
Viet Nam,VNM,1992,9866990236.43587
Viet Nam,VNM,1996,24657470574.7501
Viet Nam,VNM,2000,31172518403.3162
Viet Nam,VNM,2004,45427854693.2554
Viet Nam,VNM,2008,99130304099.1274
Viet Nam,VNM,2012,195590661129.249
Viet Nam,VNM,2016,257096001177.982
Viet Nam,VNM,2020,346615738537.796
Vanuatu,VUT,1980,121185497.569261
Vanuatu,VUT,1984,144482515.368336
Vanuatu,VUT,1988,158351368.433149
Vanuatu,VUT,1992,209088824.608438
Vanuatu,VUT,1996,261370044.486614
Vanuatu,VUT,2000,272014627.835262
Vanuatu,VUT,2004,364996869.129618
Vanuatu,VUT,2008,590748429.401902
Vanuatu,VUT,2012,747839697.746593
Vanuatu,VUT,2016,804323576.861028
Vanuatu,VUT,2020,909421043.508407
World,WLD,1960,1366518832081.63
World,WLD,1964,1832063117758.4
World,WLD,1968,2480759067236.83
World,WLD,1972,3833708718081.18
World,WLD,1976,6559468891337.8
World,WLD,1980,11451170034154.7
World,WLD,1984,12426298948063.8
World,WLD,1988,19519047023614.8
World,WLD,1992,25534904654814.5
World,WLD,1996,31872116364319.2
World,WLD,2000,33868713738357.9
World,WLD,2004,44181897123631.9
World,WLD,2008,64232292784905.6
World,WLD,2012,75866007009764.4
World,WLD,2016,76957345383656.6
World,WLD,2020,86116567565730.4
Samoa,WSM,1972,62566116.3754812
Samoa,WSM,1976,85003077.6967563
Samoa,WSM,1980,125747037.963668
Samoa,WSM,1984,109200934.328518
Samoa,WSM,1988,133016065.41606501
Samoa,WSM,1992,132303041.36253
Samoa,WSM,1996,249907868.772424
Samoa,WSM,2000,258856139.798489
Samoa,WSM,2004,407747565.096959
Samoa,WSM,2008,641346191.664776
Samoa,WSM,2012,773141661.165548
Samoa,WSM,2016,843924796.697421
Samoa,WSM,2020,868898358.266437
Kosovo,XKX,2008,5181776768.71247
Kosovo,XKX,2012,6163484244.63408
Kosovo,XKX,2016,6682677289.98994
Kosovo,XKX,2020,7717145217.81247
"Yemen, Rep.",YEM,1992,17959367194.005
"Yemen, Rep.",YEM,1996,6496163615.66086
"Yemen, Rep.",YEM,2000,9679316770.18633
"Yemen, Rep.",YEM,2004,13867634371.4773
"Yemen, Rep.",YEM,2008,26910855807.288
"Yemen, Rep.",YEM,2012,35401331609.4516
"Yemen, Rep.",YEM,2016,31317825274.1507
South Africa,ZAF,1960,8748596500.5614
South Africa,ZAF,1964,11955995217.6019
South Africa,ZAF,1968,17124793150.0827
South Africa,ZAF,1972,24515919216.8851
South Africa,ZAF,1976,41150460287.6151
South Africa,ZAF,1980,89411864402.4272
South Africa,ZAF,1984,84870163365.9306
South Africa,ZAF,1988,103976831870.957
South Africa,ZAF,1992,146956150986.636
South Africa,ZAF,1996,163234925380.563
South Africa,ZAF,2000,151752757215.309
South Africa,ZAF,2004,255806908594.573
South Africa,ZAF,2008,316131258616.309
South Africa,ZAF,2012,434400545085.811
South Africa,ZAF,2016,323585509674.481
South Africa,ZAF,2020,337974655408.055
Zambia,ZMB,1960,698739720.783607
Zambia,ZMB,1964,822639671.273187
Zambia,ZMB,1968,1573739371.13375
Zambia,ZMB,1972,1872416680.07912
Zambia,ZMB,1976,2742859262.9794
Zambia,ZMB,1980,3884530853.76162
Zambia,ZMB,1984,2719518932.99541
Zambia,ZMB,1988,3728878148.80792
Zambia,ZMB,1992,3182810841.01704
Zambia,ZMB,1996,3597220962.00017
Zambia,ZMB,2000,3600632111.41414
Zambia,ZMB,2004,6221110219.45542
Zambia,ZMB,2008,17910858637.9048
Zambia,ZMB,2012,25503060420.026
Zambia,ZMB,2016,20958412538.3093
Zambia,ZMB,2020,18137764930.651
Zimbabwe,ZWE,1960,1052990484.78507
Zimbabwe,ZWE,1964,1217138098.00196
Zimbabwe,ZWE,1968,1479600019.13497
Zimbabwe,ZWE,1972,2677729615.60641
Zimbabwe,ZWE,1976,4318372347.70827
Zimbabwe,ZWE,1980,6678868737.77157
Zimbabwe,ZWE,1984,6352126411.4628
Zimbabwe,ZWE,1988,7814784729.23365
Zimbabwe,ZWE,1992,6751472743.61751
Zimbabwe,ZWE,1996,8553147288.6854
Zimbabwe,ZWE,2000,6689958138.66446
Zimbabwe,ZWE,2004,5805598867.45729
Zimbabwe,ZWE,2008,4415703155.54517
Zimbabwe,ZWE,2012,17114762913.5326
Zimbabwe,ZWE,2016,20548759858.0924
Zimbabwe,ZWE,2020,26868564055.12
